season,yr,mnth,hr,holiday,weekday,workingday,temp,hum,windspeed,casual,cnt
1,0,1,23,0,4,1,0.24,0.65,0.3284,3,31
1,0,1,0,0,5,1,0.24,0.7,0.2537,1,21
1,0,1,1,0,5,1,0.24,0.7,0.2537,0,6
1,0,1,2,0,5,1,0.24,0.75,0.1642,0,2
1,0,1,3,0,5,1,0.22,0.8,0.2985,0,1
1,0,1,4,0,5,1,0.22,0.87,0.0896,0,1
1,0,1,5,0,5,1,0.24,0.6,0.4179,1,5
1,0,1,6,0,5,1,0.22,0.55,0.2537,0,27
1,0,1,7,0,5,1,0.2,0.51,0.2836,2,68
1,0,1,8,0,5,1,0.2,0.47,0.3284,7,217
1,0,1,9,0,5,1,0.2,0.51,0.3582,7,166
1,0,1,10,0,5,1,0.2,0.47,0.4627,6,63
1,0,1,11,0,5,1,0.22,0.41,0.4627,6,59
1,0,1,12,0,5,1,0.22,0.27,0.5821,11,78
1,0,1,13,0,5,1,0.2,0.21,0.5821,8,73
1,0,1,14,0,5,1,0.2,0.25,0.5224,6,62
1,0,1,15,0,5,1,0.16,0.26,0.4478,4,65
1,0,1,16,0,5,1,0.16,0.26,0.3582,0,97
1,0,1,17,0,5,1,0.14,0.28,0.3582,10,161
1,0,1,18,0,5,1,0.12,0.3,0.2537,1,120
1,0,1,19,0,5,1,0.12,0.3,0.3284,3,96
1,0,1,20,0,5,1,0.1,0.33,0.4179,1,53
1,0,1,21,0,5,1,0.08,0.38,0.2836,0,41
1,0,1,22,0,5,1,0.06,0.41,0.3881,1,34
1,0,1,23,0,5,1,0.06,0.38,0.3284,0,27
1,0,1,0,0,6,0,0.04,0.45,0.2537,0,13
1,0,1,1,0,6,0,0.04,0.41,0.3881,3,12
1,0,1,2,0,6,0,0.04,0.41,0.2537,0,11
1,0,1,3,0,6,0,0.04,0.41,0.2836,1,7
1,0,1,4,0,6,0,0.02,0.48,0.2985,0,3
1,0,1,6,0,6,0,0.02,0.44,0.2239,0,2
1,0,1,7,0,6,0,0.02,0.44,0.2836,0,8
1,0,1,8,0,6,0,0.02,0.44,0.3284,1,27
1,0,1,9,0,6,0,0.04,0.41,0.2537,3,40
1,0,1,10,0,6,0,0.04,0.41,0.1642,3,53
1,0,1,11,0,6,0,0.06,0.38,0.1343,4,63
1,0,1,12,0,6,0,0.06,0.38,0.1045,10,70
1,0,1,13,0,6,0,0.08,0.35,0,12,84
1,0,1,14,0,6,0,0.1,0.33,0.1045,11,75
1,0,1,15,0,6,0,0.12,0.28,0,10,103
1,0,1,16,0,6,0,0.12,0.28,0.194,11,83
1,0,1,17,0,6,0,0.12,0.28,0,8,67
1,0,1,18,0,6,0,0.08,0.35,0.194,0,54
1,0,1,19,0,6,0,0.08,0.35,0.1343,6,59
1,0,1,20,0,6,0,0.06,0.45,0.1642,1,45
1,0,1,21,0,6,0,0.06,0.41,0.0896,0,39
1,0,1,22,0,6,0,0.06,0.49,0,7,30
1,0,1,23,0,6,0,0.04,0.57,0.1045,2,33
1,0,1,0,0,0,0,0.04,0.57,0.1045,2,22
1,0,1,1,0,0,0,0.04,0.57,0.1045,1,13
1,0,1,2,0,0,0,0.02,0.62,0.1343,3,18
1,0,1,3,0,0,0,0.02,0.62,0.1343,1,5
1,0,1,5,0,0,0,0.04,0.57,0.1045,0,3
1,0,1,6,0,0,0,0.04,0.57,0.1045,0,1
1,0,1,7,0,0,0,0.08,0.58,0.1642,1,2
1,0,1,8,0,0,0,0.06,0.62,0.1642,2,19
1,0,1,9,0,0,0,0.1,0.54,0.3582,3,28
1,0,1,10,0,0,0,0.14,0.46,0.3881,7,58
1,0,1,11,0,0,0,0.14,0.43,0.2239,22,99
1,0,1,12,0,0,0,0.16,0.37,0.4627,24,116
1,0,1,13,0,0,0,0.14,0.33,0.3881,12,87
1,0,1,14,0,0,0,0.16,0.28,0.3582,17,110
1,0,1,15,0,0,0,0.16,0.28,0.3582,13,77
1,0,1,16,0,0,0,0.16,0.26,0.3284,9,65
1,0,1,17,0,0,0,0.14,0.26,0.3881,5,55
1,0,1,18,0,0,0,0.12,0.3,0.2537,5,49
1,0,1,19,0,0,0,0.12,0.3,0.2836,5,50
1,0,1,20,0,0,0,0.1,0.36,0.2537,4,35
1,0,1,21,0,0,0,0.1,0.36,0.194,5,25
1,0,1,22,0,0,0,0.08,0.38,0.194,5,28
1,0,1,23,0,0,0,0.06,0.41,0.2239,4,21
1,0,1,0,0,1,1,0.06,0.41,0.194,0,7
1,0,1,1,0,1,1,0.04,0.45,0.194,0,1
1,0,1,3,0,1,1,0.04,0.45,0.2537,0,1
1,0,1,4,0,1,1,0.02,0.48,0.1343,0,1
1,0,1,5,0,1,1,0.02,0.48,0.1343,0,5
1,0,1,6,0,1,1,0.02,0.48,0.0896,0,15
1,0,1,7,0,1,1,0.02,0.48,0,5,84
1,0,1,8,0,1,1,0.04,0.49,0,6,177
1,0,1,9,0,1,1,0.06,0.41,0,4,102
1,0,1,10,0,1,1,0.1,0.42,0,6,40
1,0,1,11,0,1,1,0.1,0.46,0.1343,3,46
1,0,1,12,0,1,1,0.12,0.42,0.194,11,63
1,0,1,13,0,1,1,0.14,0.43,0.2239,6,60
1,0,1,14,0,1,1,0.14,0.46,0.2239,2,45
1,0,1,15,0,1,1,0.16,0.4,0.1642,7,57
1,0,1,16,0,1,1,0.16,0.47,0.2537,4,70
1,0,1,17,0,1,1,0.14,0.5,0.2537,6,184
1,0,1,18,0,1,1,0.14,0.59,0.194,8,153
1,0,1,19,0,1,1,0.14,0.54,0.1642,5,106
1,0,1,20,0,1,1,0.14,0.59,0.194,1,81
1,0,1,21,0,1,1,0.14,0.63,0.1642,6,59
1,0,1,22,0,1,1,0.14,0.63,0.2239,3,35
1,0,1,23,0,1,1,0.16,0.64,0.2537,3,24
1,0,1,0,0,2,1,0.16,0.69,0.2836,3,9
1,0,1,1,0,2,1,0.16,0.69,0.1642,0,5
1,0,1,2,0,2,1,0.16,0.69,0.2239,0,2
1,0,1,4,0,2,1,0.14,0.74,0.1045,0,1
1,0,1,5,0,2,1,0.14,0.74,0.2239,0,9
1,0,1,6,0,2,1,0.16,0.74,0.1045,1,36
1,0,1,7,0,2,1,0.16,0.74,0.2239,5,108
1,0,1,8,0,2,1,0.16,0.74,0.1343,5,238
1,0,1,9,0,2,1,0.2,0.64,0.0896,10,144
1,0,1,10,0,2,1,0.22,0.6,0.1045,6,55
1,0,1,11,0,2,1,0.24,0.6,0.1343,6,61
1,0,1,12,0,2,1,0.26,0.56,0.0896,21,106
1,0,1,13,0,2,1,0.26,0.56,0.1343,21,93
1,0,1,14,0,2,1,0.3,0.45,0,11,68
1,0,1,15,0,2,1,0.32,0.42,0,21,84
1,0,1,16,0,2,1,0.32,0.42,0,14,116
1,0,1,17,0,2,1,0.3,0.45,0,14,222
1,0,1,18,0,2,1,0.3,0.49,0.0896,7,225
1,0,1,19,0,2,1,0.26,0.65,0.1642,13,146
1,0,1,20,0,2,1,0.24,0.65,0.194,16,119
1,0,1,21,0,2,1,0.24,0.65,0.194,5,45
1,0,1,22,0,2,1,0.22,0.64,0.1642,4,53
1,0,1,23,0,2,1,0.22,0.64,0.1642,3,40
1,0,1,0,0,3,1,0.22,0.69,0.1343,3,17
1,0,1,1,0,3,1,0.24,0.65,0.1343,0,5
1,0,1,2,0,3,1,0.22,0.69,0.194,3,10
1,0,1,5,0,3,1,0.2,0.86,0.2836,0,1
1,0,1,6,0,3,1,0.2,0.86,0.2836,0,8
1,0,1,7,0,3,1,0.22,0.87,0.2985,1,30
1,0,1,8,0,3,1,0.22,0.87,0.2985,3,72
1,0,1,9,0,3,1,0.22,0.87,0.2985,3,58
1,0,1,10,0,3,1,0.22,0.93,0.2836,2,28
1,0,1,11,0,3,1,0.22,0.93,0.3284,6,41
1,0,1,12,0,3,1,0.22,0.93,0.3284,7,48
1,0,1,13,0,3,1,0.22,0.93,0.3284,4,47
1,0,1,14,0,3,1,0.22,0.93,0.3582,0,36
1,0,1,15,0,3,1,0.22,0.93,0.4627,1,43
1,0,1,16,0,3,1,0.22,0.93,0.3284,1,36
1,0,1,17,0,3,1,0.2,0.93,0.3582,0,26
1,0,1,16,0,4,1,0.22,0.55,0.194,1,24
1,0,1,17,0,4,1,0.22,0.55,0.1045,2,84
1,0,1,18,0,4,1,0.2,0.69,0.0896,3,104
1,0,1,19,0,4,1,0.2,0.69,0.0896,3,79
1,0,1,20,0,4,1,0.18,0.74,0.0896,4,59
1,0,1,21,0,4,1,0.18,0.74,0.0896,2,38
1,0,1,22,0,4,1,0.18,0.74,0.0896,0,27
1,0,1,23,0,4,1,0.18,0.8,0.1642,0,16
1,0,1,0,0,5,1,0.2,0.75,0.1343,0,9
1,0,1,1,0,5,1,0.2,0.75,0.1343,1,3
1,0,1,2,0,5,1,0.2,0.75,0.1642,0,2
1,0,1,3,0,5,1,0.2,0.75,0.1045,1,1
1,0,1,5,0,5,1,0.18,0.8,0.1045,0,4
1,0,1,6,0,5,1,0.18,0.8,0.1343,0,16
1,0,1,7,0,5,1,0.16,0.86,0.0896,2,60
1,0,1,8,0,5,1,0.16,0.86,0.0896,2,157
1,0,1,9,0,5,1,0.18,0.86,0.0896,6,101
1,0,1,10,0,5,1,0.18,0.86,0.1045,0,49
1,0,1,11,0,5,1,0.18,0.93,0.1045,0,30
1,0,1,12,0,5,1,0.18,0.93,0.1045,1,29
1,0,1,13,0,5,1,0.18,0.93,0.1045,0,31
1,0,1,14,0,5,1,0.22,0.8,0,2,38
1,0,1,15,0,5,1,0.2,0.86,0,1,41
1,0,1,16,0,5,1,0.22,0.8,0,10,80
1,0,1,17,0,5,1,0.24,0.75,0.1343,2,149
1,0,1,18,0,5,1,0.24,0.75,0.194,2,109
1,0,1,19,0,5,1,0.24,0.75,0.1343,5,89
1,0,1,20,0,5,1,0.24,0.7,0.194,1,62
1,0,1,21,0,5,1,0.22,0.75,0.1343,1,58
1,0,1,22,0,5,1,0.24,0.65,0.3582,0,26
1,0,1,23,0,5,1,0.24,0.6,0.2239,1,23
1,0,1,0,0,6,0,0.22,0.64,0.3582,2,28
1,0,1,1,0,6,0,0.22,0.64,0.194,0,20
1,0,1,2,0,6,0,0.22,0.64,0.1642,0,15
1,0,1,3,0,6,0,0.2,0.64,0.1343,3,8
1,0,1,4,0,6,0,0.16,0.69,0.1045,1,3
1,0,1,6,0,6,0,0.16,0.64,0.1343,0,2
1,0,1,7,0,6,0,0.16,0.59,0.1045,1,5
1,0,1,8,0,6,0,0.18,0.55,0.1642,3,34
1,0,1,9,0,6,0,0.18,0.59,0.0896,0,34
1,0,1,10,0,6,0,0.18,0.64,0.1045,4,55
1,0,1,11,0,6,0,0.18,0.64,0.1343,4,64
1,0,1,12,0,6,0,0.2,0.59,0.194,12,78
1,0,1,13,0,6,0,0.22,0.55,0.1642,9,65
1,0,1,14,0,6,0,0.22,0.6,0.1343,10,99
1,0,1,15,0,6,0,0.22,0.69,0.2537,22,120
1,0,1,16,0,6,0,0.24,0.6,0.1642,19,107
1,0,1,17,0,6,0,0.24,0.6,0,9,91
1,0,1,18,0,6,0,0.22,0.69,0.1343,9,68
1,0,1,19,0,6,0,0.22,0.69,0.2537,6,58
1,0,1,20,0,6,0,0.18,0.74,0.0896,1,43
1,0,1,21,0,6,0,0.18,0.74,0.0896,1,36
1,0,1,22,0,6,0,0.16,0.8,0.0896,4,32
1,0,1,23,0,6,0,0.16,0.8,0.0896,3,33
1,0,1,0,0,0,0,0.16,0.8,0.1045,0,33
1,0,1,1,0,0,0,0.14,0.8,0,7,29
1,0,1,2,0,0,0,0.16,0.8,0,1,11
1,0,1,3,0,0,0,0.14,0.93,0,1,8
1,0,1,4,0,0,0,0.14,0.93,0,0,1
1,0,1,5,0,0,0,0.14,0.86,0,0,3
1,0,1,7,0,0,0,0.14,0.86,0,0,3
1,0,1,8,0,0,0,0.14,0.86,0,1,12
1,0,1,9,0,0,0,0.16,0.8,0,4,38
1,0,1,10,0,0,0,0.18,0.8,0,7,64
1,0,1,11,0,0,0,0.22,0.75,0,9,59
1,0,1,12,0,0,0,0.3,0.52,0.1045,10,97
1,0,1,13,0,0,0,0.28,0.61,0.1045,13,84
1,0,1,14,0,0,0,0.28,0.61,0.0896,18,122
1,0,1,15,0,0,0,0.3,0.56,0,14,109
1,0,1,16,0,0,0,0.3,0.56,0,19,123
1,0,1,17,0,0,0,0.3,0.56,0.194,6,77
1,0,1,18,0,0,0,0.26,0.65,0.1642,8,65
1,0,1,19,0,0,0,0.26,0.65,0.194,9,55
1,0,1,20,0,0,0,0.26,0.65,0.1045,3,33
1,0,1,21,0,0,0,0.24,0.7,0.1642,3,28
1,0,1,22,0,0,0,0.24,0.7,0.194,2,21
1,0,1,23,0,0,0,0.24,0.65,0.2836,5,21
1,0,1,0,0,1,1,0.24,0.65,0.2239,1,7
1,0,1,1,0,1,1,0.22,0.64,0.2537,2,7
1,0,1,2,0,1,1,0.22,0.64,0.194,0,1
1,0,1,3,0,1,1,0.22,0.64,0.194,0,2
1,0,1,4,0,1,1,0.2,0.59,0.2239,0,2
1,0,1,5,0,1,1,0.18,0.64,0.2836,0,8
1,0,1,6,0,1,1,0.16,0.69,0.3284,0,37
1,0,1,7,0,1,1,0.16,0.64,0.2836,1,72
1,0,1,8,0,1,1,0.16,0.59,0.2836,3,185
1,0,1,9,0,1,1,0.16,0.59,0.2985,0,112
1,0,1,10,0,1,1,0.16,0.59,0.194,1,69
1,0,1,11,0,1,1,0.16,0.59,0.194,2,48
1,0,1,12,0,1,1,0.18,0.55,0.1045,6,68
1,0,1,13,0,1,1,0.16,0.59,0,2,54
1,0,1,14,0,1,1,0.18,0.55,0.1343,1,86
1,0,1,15,0,1,1,0.16,0.59,0.1343,3,44
1,0,1,16,0,1,1,0.16,0.56,0.194,3,86
1,0,1,17,0,1,1,0.16,0.59,0.194,6,161
1,0,1,18,0,1,1,0.16,0.55,0.2239,3,156
1,0,1,19,0,1,1,0.3,0.61,0.1045,3,111
1,0,1,20,0,1,1,0.16,0.59,0.1642,0,78
1,0,1,21,0,1,1,0.16,0.59,0.0896,3,56
1,0,1,22,0,1,1,0.16,0.59,0.1045,0,34
1,0,1,23,0,1,1,0.16,0.64,0.0896,2,17
1,0,2,0,0,2,1,0.16,0.64,0.1045,2,8
1,0,2,1,0,2,1,0.16,0.69,0.1045,0,3
1,0,2,2,0,2,1,0.16,0.69,0,0,2
1,0,2,3,0,2,1,0.16,0.69,0,0,2
1,0,2,5,0,2,1,0.14,0.93,0,0,3
1,0,2,6,0,2,1,0.14,0.93,0,0,22
1,0,2,7,0,2,1,0.16,0.93,0,0,52
1,0,2,8,0,2,1,0.16,0.93,0,3,135
1,0,2,9,0,2,1,0.16,0.93,0,2,116
1,0,2,10,0,2,1,0.16,0.93,0,0,47
1,0,2,11,0,2,1,0.18,0.86,0,2,51
1,0,2,12,0,2,1,0.2,0.86,0,2,55
1,0,2,13,0,2,1,0.2,0.86,0,3,52
1,0,2,14,0,2,1,0.22,0.8,0.0896,5,54
1,0,2,15,0,2,1,0.24,0.75,0,7,52
1,0,2,16,0,2,1,0.24,0.75,0.1343,3,64
1,0,2,17,0,2,1,0.24,0.75,0,4,176
1,0,2,18,0,2,1,0.24,0.81,0.1045,3,168
1,0,2,19,0,2,1,0.24,0.81,0.1343,3,108
1,0,2,20,0,2,1,0.22,0.87,0.1343,5,74
1,0,2,21,0,2,1,0.22,0.87,0.1343,0,64
1,0,2,22,0,2,1,0.22,0.87,0.0896,2,36
1,0,2,23,0,2,1,0.2,0.93,0.194,1,16
1,0,2,0,0,3,1,0.22,0.93,0.1045,0,2
1,0,2,1,0,3,1,0.22,0.93,0.194,0,3
1,0,2,2,0,3,1,0.22,0.93,0.1343,4,4
1,0,2,3,0,3,1,0.22,0.93,0.1343,0,1
1,0,2,4,0,3,1,0.22,0.93,0.2836,0,1
1,0,2,5,0,3,1,0.22,0.93,0.1045,0,3
1,0,2,6,0,3,1,0.22,0.93,0.1045,1,18
1,0,2,7,0,3,1,0.22,0.93,0.2239,1,49
1,0,2,8,0,3,1,0.22,0.93,0.2239,1,155
1,0,2,9,0,3,1,0.24,0.93,0.0896,4,123
1,0,2,10,0,3,1,0.22,1,0,2,61
1,0,2,11,0,3,1,0.24,0.93,0.194,5,52
1,0,2,12,0,3,1,0.24,0.93,0.2239,3,64
1,0,2,13,0,3,1,0.34,0.93,0.1642,1,75
1,0,2,14,0,3,1,0.38,0.82,0.3881,2,63
1,0,2,15,0,3,1,0.38,0.76,0.3284,10,76
1,0,2,16,0,3,1,0.36,0.71,0.2985,8,103
1,0,2,17,0,3,1,0.36,0.53,0.5224,7,190
1,0,2,18,0,3,1,0.34,0.42,0.5522,7,182
1,0,2,19,0,3,1,0.28,0.45,0.4925,3,91
1,0,2,20,0,3,1,0.24,0.48,0.5522,4,75
1,0,2,21,0,3,1,0.22,0.47,0.3284,1,63
1,0,2,22,0,3,1,0.22,0.44,0.2537,5,40
1,0,2,23,0,3,1,0.2,0.44,0.4478,3,32
1,0,2,0,0,4,1,0.2,0.4,0.4478,1,12
1,0,2,1,0,4,1,0.2,0.44,0.5224,0,5
1,0,2,2,0,4,1,0.18,0.43,0.2537,0,2
1,0,2,3,0,4,1,0.18,0.43,0.2537,0,1
1,0,2,5,0,4,1,0.16,0.5,0.2985,0,2
1,0,2,6,0,4,1,0.16,0.43,0.3582,0,39
1,0,2,7,0,4,1,0.14,0.5,0.3284,1,87
1,0,2,8,0,4,1,0.14,0.5,0.3582,4,188
1,0,2,9,0,4,1,0.16,0.47,0.2985,6,133
1,0,2,10,0,4,1,0.18,0.43,0.3284,2,52
1,0,2,11,0,4,1,0.18,0.43,0.4478,9,64
1,0,2,12,0,4,1,0.2,0.4,0.3582,2,69
1,0,2,13,0,4,1,0.2,0.4,0.4179,4,51
1,0,2,14,0,4,1,0.22,0.37,0.3881,4,47
1,0,2,15,0,4,1,0.22,0.37,0.3284,4,60
1,0,2,16,0,4,1,0.22,0.37,0.2537,5,78
1,0,2,17,0,4,1,0.2,0.4,0.194,5,175
1,0,2,18,0,4,1,0.2,0.4,0.1642,2,147
1,0,2,19,0,4,1,0.2,0.4,0,4,96
1,0,2,20,0,4,1,0.2,0.47,0.0896,1,109
1,0,2,21,0,4,1,0.18,0.55,0.1045,1,54
1,0,2,22,0,4,1,0.18,0.51,0.0896,2,41
1,0,2,23,0,4,1,0.2,0.47,0.1045,4,38
1,0,2,0,0,5,1,0.2,0.44,0,3,13
1,0,2,1,0,5,1,0.16,0.59,0,0,7
1,0,2,2,0,5,1,0.14,0.63,0.1045,0,1
1,0,2,3,0,5,1,0.14,0.63,0.1045,0,1
1,0,2,5,0,5,1,0.14,0.63,0.1343,0,7
1,0,2,6,0,5,1,0.16,0.55,0,2,28
1,0,2,7,0,5,1,0.14,0.59,0,0,87
1,0,2,8,0,5,1,0.14,0.74,0.1343,3,220
1,0,2,9,0,5,1,0.16,0.8,0.1343,3,127
1,0,2,10,0,5,1,0.2,0.51,0.1343,5,51
1,0,2,11,0,5,1,0.22,0.51,0.1642,3,64
1,0,2,12,0,5,1,0.24,0.48,0.1642,8,86
1,0,2,13,0,5,1,0.26,0.5,0.2239,9,82
1,0,2,14,0,5,1,0.28,0.45,0.1642,15,91
1,0,2,15,0,5,1,0.28,0.48,0.2537,9,90
1,0,2,16,0,5,1,0.3,0.42,0.2239,8,99
1,0,2,17,0,5,1,0.26,0.56,0.1343,10,205
1,0,2,18,0,5,1,0.24,0.6,0.1045,3,155
1,0,2,19,0,5,1,0.24,0.65,0.1343,1,103
1,0,2,20,0,5,1,0.24,0.65,0.1642,2,71
1,0,2,21,0,5,1,0.24,0.7,0.1642,2,43
1,0,2,22,0,5,1,0.24,0.65,0.1642,1,46
1,0,2,23,0,5,1,0.24,0.7,0.1343,1,31
1,0,2,0,0,6,0,0.24,0.7,0.1642,3,39
1,0,2,1,0,6,0,0.24,0.65,0.1642,1,18
1,0,2,2,0,6,0,0.24,0.75,0.1642,5,17
1,0,2,3,0,6,0,0.24,0.75,0.1642,1,11
1,0,2,4,0,6,0,0.22,0.93,0.1343,0,8
1,0,2,5,0,6,0,0.2,1,0.0896,0,9
1,0,2,6,0,6,0,0.2,1,0,0,4
1,0,2,7,0,6,0,0.22,0.93,0.0896,0,4
1,0,2,8,0,6,0,0.2,1,0.0896,0,10
1,0,2,9,0,6,0,0.2,1,0.0896,3,20
1,0,2,10,0,6,0,0.2,1,0.1343,3,34
1,0,2,11,0,6,0,0.22,1,0.1343,1,47
1,0,2,12,0,6,0,0.22,1,0.1642,10,52
1,0,2,13,0,6,0,0.22,1,0.1642,10,72
1,0,2,14,0,6,0,0.22,1,0,5,55
1,0,2,15,0,6,0,0.22,1,0,11,60
1,0,2,16,0,6,0,0.22,1,0.1343,8,71
1,0,2,17,0,6,0,0.24,1,0.2836,14,78
1,0,2,18,0,6,0,0.28,0.93,0.4478,2,83
1,0,2,19,0,6,0,0.28,0.93,0.4478,6,84
1,0,2,20,0,6,0,0.3,0.87,0.2537,5,69
1,0,2,21,0,6,0,0.26,1,0.194,3,56
1,0,2,22,0,6,0,0.26,0.93,0.1343,2,45
1,0,2,23,0,6,0,0.26,0.93,0.2239,7,59
1,0,2,0,0,0,0,0.26,0.7,0.194,2,39
1,0,2,1,0,0,0,0.26,0.65,0.4179,4,44
1,0,2,2,0,0,0,0.26,0.6,0.3284,0,20
1,0,2,3,0,0,0,0.26,0.6,0.0896,3,13
1,0,2,4,0,0,0,0.26,0.6,0.3582,0,2
1,0,2,5,0,0,0,0.26,0.6,0.2239,0,1
1,0,2,6,0,0,0,0.26,0.6,0.2239,0,1
1,0,2,7,0,0,0,0.24,0.65,0.1642,0,8
1,0,2,8,0,0,0,0.24,0.65,0.1045,2,23
1,0,2,9,0,0,0,0.28,0.56,0.1045,7,45
1,0,2,10,0,0,0,0.3,0.52,0.2537,15,89
1,0,2,11,0,0,0,0.32,0.49,0.2537,28,117
1,0,2,12,0,0,0,0.34,0.46,0,48,174
1,0,2,13,0,0,0,0.34,0.46,0,47,182
1,0,2,14,0,0,0,0.34,0.46,0.0896,47,161
1,0,2,15,0,0,0,0.34,0.46,0.0896,52,182
1,0,2,16,0,0,0,0.34,0.49,0.1045,42,157
1,0,2,17,0,0,0,0.34,0.46,0,24,121
1,0,2,18,0,0,0,0.3,0.56,0.1642,13,78
1,0,2,19,0,0,0,0.28,0.61,0.1343,1,21
1,0,2,20,0,0,0,0.28,0.61,0.1045,5,26
1,0,2,21,0,0,0,0.26,0.6,0,5,27
1,0,2,22,0,0,0,0.26,0.6,0,5,62
1,0,2,23,0,0,0,0.24,0.65,0,4,30
1,0,2,0,0,1,1,0.24,0.65,0,1,15
1,0,2,1,0,1,1,0.22,0.75,0,1,5
1,0,2,2,0,1,1,0.2,0.8,0,0,3
1,0,2,3,0,1,1,0.2,0.86,0,0,1
1,0,2,4,0,1,1,0.2,0.86,0,1,2
1,0,2,5,0,1,1,0.2,0.86,0,1,10
1,0,2,6,0,1,1,0.18,0.93,0,1,30
1,0,2,7,0,1,1,0.18,0.86,0,6,95
1,0,2,8,0,1,1,0.16,1,0,7,230
1,0,2,9,0,1,1,0.22,0.8,0,3,118
1,0,2,10,0,1,1,0.24,0.75,0.1045,6,55
1,0,2,11,0,1,1,0.3,0.65,0.0896,11,47
1,0,2,12,0,1,1,0.32,0.62,0,7,66
1,0,2,13,0,1,1,0.36,0.57,0.0896,10,64
1,0,2,14,0,1,1,0.36,0.57,0.0896,8,60
1,0,2,15,0,1,1,0.38,0.54,0.0896,4,50
1,0,2,16,0,1,1,0.36,0.57,0.1343,16,114
1,0,2,17,0,1,1,0.32,0.7,0.1642,9,216
1,0,2,18,0,1,1,0.34,0.66,0.1343,5,175
1,0,2,19,0,1,1,0.32,0.7,0,5,128
1,0,2,20,0,1,1,0.32,0.7,0.1045,6,88
1,0,2,21,0,1,1,0.32,0.7,0,3,78
1,0,2,22,0,1,1,0.28,0.81,0.0896,3,37
1,0,2,23,0,1,1,0.3,0.81,0,6,25
1,0,2,0,0,2,1,0.28,0.87,0,4,10
1,0,2,1,0,2,1,0.28,0.87,0,0,4
1,0,2,2,0,2,1,0.26,0.93,0.1045,1,2
1,0,2,3,0,2,1,0.28,0.93,0.1642,0,1
1,0,2,4,0,2,1,0.26,0.93,0.1642,0,3
1,0,2,5,0,2,1,0.26,0.81,0.3284,0,2
1,0,2,6,0,2,1,0.26,0.7,0.3284,0,39
1,0,2,7,0,2,1,0.24,0.65,0.4179,3,100
1,0,2,8,0,2,1,0.24,0.56,0.4925,7,243
1,0,2,9,0,2,1,0.24,0.52,0.4925,7,135
1,0,2,10,0,2,1,0.22,0.47,0.5522,4,48
1,0,2,11,0,2,1,0.22,0.47,0.4627,1,50
1,0,2,12,0,2,1,0.24,0.38,0.4925,2,65
1,0,2,13,0,2,1,0.24,0.32,0.4478,2,50
1,0,2,14,0,2,1,0.22,0.37,0.4179,3,64
1,0,2,15,0,2,1,0.22,0.35,0.3881,6,51
1,0,2,16,0,2,1,0.22,0.35,0.5224,4,83
1,0,2,17,0,2,1,0.22,0.32,0.5821,4,176
1,0,2,18,0,2,1,0.2,0.32,0.3881,1,152
1,0,2,19,0,2,1,0.16,0.4,0.4627,1,101
1,0,2,20,0,2,1,0.16,0.4,0.3284,3,56
1,0,2,21,0,2,1,0.14,0.33,0.4627,8,54
1,0,2,22,0,2,1,0.12,0.33,0.3582,0,29
1,0,2,23,0,2,1,0.12,0.33,0.3284,3,12
1,0,2,0,0,3,1,0.1,0.36,0.3582,0,17
1,0,2,1,0,3,1,0.1,0.36,0.2239,0,7
1,0,2,2,0,3,1,0.08,0.38,0.2836,1,3
1,0,2,3,0,3,1,0.06,0.45,0.1343,0,2
1,0,2,5,0,3,1,0.06,0.45,0.1045,0,7
1,0,2,6,0,3,1,0.06,0.45,0,0,43
1,0,2,7,0,3,1,0.06,0.49,0.1045,4,99
1,0,2,8,0,3,1,0.1,0.42,0,1,199
1,0,2,9,0,3,1,0.12,0.39,0.1642,4,123
1,0,2,10,0,3,1,0.14,0.36,0,8,59
1,0,2,11,0,3,1,0.14,0.43,0.1642,1,41
1,0,2,12,0,3,1,0.18,0.4,0.2239,4,61
1,0,2,13,0,3,1,0.18,0.4,0.2537,2,69
1,0,2,14,0,3,1,0.2,0.34,0.2985,2,58
1,0,2,15,0,3,1,0.2,0.34,0.2836,3,64
1,0,2,16,0,3,1,0.2,0.37,0.2537,7,79
1,0,2,17,0,3,1,0.2,0.34,0.2537,9,166
1,0,2,18,0,3,1,0.18,0.47,0.2985,2,170
1,0,2,19,0,3,1,0.14,0.86,0.2537,1,88
1,0,2,20,0,3,1,0.14,0.86,0.1642,0,84
1,0,2,21,0,3,1,0.14,0.86,0.1642,0,83
1,0,2,22,0,3,1,0.16,0.8,0.1642,4,46
1,0,2,23,0,3,1,0.16,0.8,0.194,0,37
1,0,2,0,0,4,1,0.14,0.86,0.194,0,16
1,0,2,1,0,4,1,0.14,0.8,0.1343,0,7
1,0,2,2,0,4,1,0.14,0.8,0.1343,0,3
1,0,2,4,0,4,1,0.14,0.59,0.2239,0,1
1,0,2,5,0,4,1,0.12,0.5,0.2239,0,6
1,0,2,6,0,4,1,0.12,0.54,0.2836,0,26
1,0,2,7,0,4,1,0.1,0.5,0.4179,0,99
1,0,2,8,0,4,1,0.1,0.49,0.3284,5,178
1,0,2,9,0,4,1,0.12,0.42,0.3582,1,122
1,0,2,10,0,4,1,0.12,0.42,0.2985,1,35
1,0,2,11,0,4,1,0.14,0.39,0.3582,1,45
1,0,2,12,0,4,1,0.16,0.34,0.3881,4,69
1,0,2,13,0,4,1,0.18,0.29,0.2985,3,62
